Name,Nationality,Date of Birth,Height,Club,Position,Appearances,Goals,Assists,Clean sheets,Facebook,Gls,Ast,xG,xAG,PrgC,PrgP,Min,MP,Tkl,TklW,Int,Recoveries,Gls_per_90,Ast_per_90
Kevin Mbabu,Switzerland,19/04/1995 (29),184cm,Fulham,Defender,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Loïc Mbe Soh,France,13/06/2001,186cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Bryan Mbeumo,Cameroon,07/08/1999 (24),173cm,Brentford,Midfielder,98.0,22.0,21.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sean McAllister,Northern Ireland,15/09/2002,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James McArthur,Scotland,07/10/1987,178cm,0,Midfielder,323.0,23.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
John McAtee,England,23/07/1999,180cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliver McBurnie,Scotland,04/06/1996,188cm,0,Forward,96.0,13.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
James McConnell,England,13/09/2004,0,0,Midfielder,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Delano McCoy-Splatt,Jamaica,11/10/2004,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jamie McDonnell,Northern Ireland,16/02/2004 (20),0,Nottingham Forest,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Callum McFarlane,England,08/09/2003,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tom McGill,Canada,25/03/2000,185cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
John McGinn,Scotland,18/10/1994 (29),178cm,Aston Villa,Midfielder,169.0,16.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Callan McKenna,Scotland,22/12/2006,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luke McNally,Ireland,20/09/1999,184cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dwight McNeil,England,22/11/1999 (24),183cm,Everton,Forward,205.0,17.0,26.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Charlie McNeill,England,09/09/2003,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Hannibal Mejbri,Tunisia,21/01/2003 (21),177cm,Sevilla,Midfielder,8.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Édouard Mendy,Senegal,01/03/1992,194cm,0,Goalkeeper,75.0,0.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Teden Mengi,England,30/04/2002,183cm,0,Defender,30.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Max Merrick,England,10/11/2005,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jenson Metcalfe,England,06/09/2004 (19),0,Everton,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alex Mighten,England,11/04/2002 (22),172cm,Port Vale,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luka Milivojevic,Serbia,07/04/1991,186cm,0,Midfielder,183.0,28.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Stanley Mills,England,25/10/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yerry Mina,Colombia,23/09/1994,195cm,0,Defender,86.0,7.0,1.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yankuba Minteh,Gambia,22/07/2004 (20),180cm,Brighton & Hove Albion,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tyrick Mitchell,England,01/09/1999 (24),175cm,Crystal Palace,Defender,132.0,3.0,8.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kaoru Mitoma,Japan,20/05/1997 (27),178cm,Brighton & Hove Albion,Midfielder,52.0,10.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Aleksandar Mitrovic,Serbia,16/09/1994,189cm,0,Forward,129.0,38.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jakub Moder,Poland,07/04/1999 (25),188cm,Brighton & Hove Albion,Midfielder,57.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mohamed Elneny,Egypt,11/07/1992,179cm,0,Midfielder,91.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mohamed Salah,Egypt,15/06/1992 (32),175cm,Liverpool,Forward,263.0,157.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Moisés Caicedo,Ecuador,02/11/2001 (22),178cm,Chelsea,Midfielder,80.0,3.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gonzalo Montiel,Argentina,01/01/1997,175cm,0,Defender,14.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kieffer Moore,Wales,08/08/1992,196cm,0,Forward,35.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andrew Moran,Ireland,15/10/2003 (20),177cm,Blackburn Rovers,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Álex Moreno,Spain,08/06/1993 (31),179cm,Aston Villa,Defender,40.0,2.0,3.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Carlton Morris,England,16/12/1995,185cm,0,Forward,38.0,11.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tyler Morton,England,31/10/2002 (21),185cm,Hull City,Midfielder,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Yerson Mosquera,Colombia,02/05/2001 (23),187cm,Villarreal,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Louie Moulden,England,06/01/2002,190cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mason Mount,England,10/01/1999 (25),181cm,Manchester United,Midfielder,143.0,28.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Pelly Ruddock Mpanzu,DR Congo,22/03/1994,175cm,0,Midfielder,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Fabian Mrozek,Poland,28/09/2003,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Divin Mubama,England,25/10/2004,182cm,0,Forward,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mykhailo Mudryk,Ukraine,05/01/2001 (23),175cm,Chelsea,Midfielder,46.0,5.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marqes Muir,England,21/09/2002,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Romaine Mundle,England,24/04/2003,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Daniel Muñoz,Colombia,26/05/1996 (28),180cm,Crystal Palace,Defender,16.0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Finley Munroe,England,08/02/2005,0,0,Defender,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Arijanet Muric,Kosovo,07/11/1998 (25),198cm,Ipswich Town,Goalkeeper,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Murillo,Brazil,04/07/2002 (22),180cm,Nottingham Forest,Defender,32.0,0.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Harrison Murray-Campbell,England,04/08/2006,184cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mateusz Musialowski,Poland,16/10/2003,175cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Admiral Muskwe,Zimbabwe,21/08/1998,183cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Vitalii Mykolenko,Ukraine,29/05/1999 (25),180cm,Everton,Defender,75.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marvelous Nakamba,Zimbabwe,19/01/1994,178cm,0,Midfielder,71.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Amara Nallo,England,18/11/2006 (17),0,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Keylor Navas,Costa Rica,15/12/1986,185cm,0,Goalkeeper,17.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Iliman Ndiaye,Senegal,06/03/2000 (24),180cm,Everton,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Ndiweni,England,02/12/2003 (20),0,Newcastle United,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tanguy Ndombélé,France,28/12/1996,181cm,0,Midfielder,63.0,6.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Kosta Nedeljkovic,Serbia,16/12/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Reiss Nelson,England,10/12/1999 (24),175cm,Arsenal,Forward,49.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nélson Semedo,Portugal,16/11/1993 (30),177cm,Wolverhampton Wanderers,Defender,131.0,1.0,4.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Neto,Brazil,19/07/1989 (35),190cm,Bournemouth,Goalkeeper,59.0,0.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Josh Neufville,England,22/03/2001,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Moussa Niakhaté,Senegal,08/03/1996,190cm,0,Defender,35.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Eddie Nketiah,England,30/05/1999 (25),175cm,Arsenal,Forward,116.0,19.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Christopher Nkunku,France,14/11/1997 (26),178cm,Chelsea,Forward,11.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Noha Lemina,Gabon,17/06/2005,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Rhys Norrington-Davies,Wales,22/04/1999,181cm,0,Defender,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Oliver Norwood,Northern Ireland,12/04/1991,180cm,0,Midfielder,97.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Darwin Núñez,Uruguay,24/06/1999 (25),187cm,Liverpool,Forward,65.0,20.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nuno Tavares,Portugal,26/01/2000,183cm,0,Defender,30.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ethan Nwaneri,England,21/03/2007 (17),176cm,Arsenal,Midfielder,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Trey Nyoni,England,30/06/2007 (17),0,Liverpool,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Christian Nørgaard,Denmark,10/03/1994 (30),187cm,Brentford,Midfielder,88.0,6.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jake O'Brien,Ireland,15/05/2001 (23),197cm,Everton,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tommi O'Reilly,England,15/12/2003,170cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dara O'Shea,Ireland,04/03/1999,188cm,0,Defender,61.0,3.0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Obafemi,Ireland,06/07/2000,169cm,0,Forward,34.0,4.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Wilson Odobert,France,28/11/2004,182cm,0,Forward,29.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Idris Odutayo,England,26/10/2002,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Odeluga Offiah,England,26/10/2002 (21),181cm,Brighton & Hove Albion,Defender,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Chiedozie Ogbene,Ireland,01/05/1997,181cm,0,Forward,30.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Angelo Ogbonna,Italy,23/05/1988,191cm,0,Defender,201.0,8.0,1.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Habeeb Ogunneye,England,12/11/2005 (18),0,Manchester United,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Braian Ojeda,Paraguay,27/06/2000,172cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Temple Ojinnaka,England,30/03/2005 (19),0,Wolverhampton Wanderers,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Wes Okoduwa,England,12/05/2008 (16),0,Wolverhampton Wanderers,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ferdinand Okoh,England,03/06/2004,171cm,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Arthur Okonkwo,England,09/09/2001,198cm,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ademola Ola-Adebomi,England,03/09/2003,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Olakigbe,England,25/04/2004,0,0,Midfielder,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Michael Olise,France,12/12/2001,184cm,0,Midfielder,82.0,14.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Robin Olsen,Sweden,08/01/1990 (34),198cm,Aston Villa,Goalkeeper,17.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andrew Omobamidele,Ireland,23/06/2002 (22),188cm,Nottingham Forest,Defender,16.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Amadou Onana,Belgium,16/08/2001 (22),195cm,Aston Villa,Midfielder,63.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ryan Oné,Scotland,26/06/2006,0,0,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Tyler Onyango,England,04/03/2003 (21),190cm,Everton,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Fred Onyedinma,Nigeria,24/11/1996,185cm,0,Midfielder,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Frank Onyeka,Nigeria,01/01/1998 (26),183cm,Brentford,Midfielder,67.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Lewis Orford,England,18/02/2006,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Divock Origi,Belgium,18/04/1995,185cm,0,Forward,127.0,22.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Stefan Ortega,Germany,06/11/1992 (31),185cm,Manchester City,Goalkeeper,12.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ben Osborn,England,05/08/1994,176cm,0,Midfielder,61.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Gabriel Osho,Nigeria,14/08/1998,185cm,0,Defender,21.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Detlef Esapa Osong,England,21/09/2004,0,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
William Osula,Denmark,04/08/2003,180cm,0,Forward,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jonny Otto,Spain,03/03/1994,175cm,0,Defender,107.0,6.0,3.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dango Ouattara,Burkina Faso,11/02/2002 (22),177cm,Bournemouth,Forward,49.0,2.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Maxi Oyedele,Poland,07/11/2004 (19),0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
David Ozoh,England,06/05/2005,0,0,Midfielder,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cole Palmer,England,06/05/2002 (22),189cm,Chelsea,Midfielder,52.0,22.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jonathan Panzo,England,25/10/2000,185cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Stefan Parkes,England,28/03/2004,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ben Parkinson,England,10/03/2005 (19),0,Newcastle United,Forward,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Troy Parrott,Ireland,04/02/2002,185cm,0,Forward,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Thomas Partey,Ghana,13/06/1993 (31),185cm,Arsenal,Midfielder,95.0,5.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Maksim Paskotsi,Estonia,19/01/2003,188cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Travis Patterson,England,06/10/2005,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ben Pearson,England,04/01/1995,176cm,0,Midfielder,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Myles Peart-Harris,England,18/09/2002 (21),187cm,Portsmouth,Midfielder,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sydie Peck,England,13/09/2004,173cm,0,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Pedro Neto,Portugal,09/03/2000 (24),172cm,Wolverhampton Wanderers,Forward,111.0,11.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Facundo Pellistri,Uruguay,20/12/2001 (22),175cm,Manchester United,Midfielder,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Nicolas Pépé,Cote D’Ivoire,29/05/1995,183cm,0,Forward,80.0,16.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Aribim Pepple,Canada,25/12/2002,185cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dion Pereira,Antigua & Barbuda,25/03/1999,180cm,0,Midfielder,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ivan Perisic,Croatia,02/02/1989,186cm,0,Forward,39.0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Máximo Perrone,Argentina,07/01/2003 (21),177cm,Las Palmas,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Djordje Petrovic,Serbia,08/10/1999 (24),194cm,Chelsea,Goalkeeper,23.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Casey Pettit,England,15/10/2002,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cameron Peupion,Australia,23/09/2002 (21),175cm,Brighton & Hove Albion,Midfielder,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Philippe Coutinho,Brazil,12/06/1992,172cm,0,Midfielder,193.0,47.0,38.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Killian Phillips,Ireland,30/03/2002 (22),0,Crystal Palace,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jaden Philogene,England,08/02/2002 (22),181cm,Aston Villa,Forward,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Axel Piesold,England,31/03/2005,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Ethan Pinnock,Jamaica,29/05/1993 (31),187cm,Brentford,Defender,91.0,6.0,1.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Cameron Plain,England,24/09/2001,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Luke Plange,England,04/11/2002,178cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Euan Pollock,England,03/10/2002,173cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Alfie Pond,England,01/03/2004,191cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Pedro Porro,Spain,13/09/1999 (24),173cm,Tottenham Hotspur,Defender,50.0,6.0,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Dan Potts,England,13/04/1994,172cm,0,Defender,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Josh Powell,England,09/01/2005,0,0,Midfielder,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Aaron Pressley,Scotland,07/11/2001,189cm,0,Forward,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Isaac Price,Northern Ireland,26/09/2003,178cm,0,Midfielder,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Sam Proctor,England,21/12/2006,0,0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Christian Pulisic,United States,18/09/1998,177cm,0,Midfielder,98.0,20.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Logan Pye,England,26/10/2003,0,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jarell Quansah,England,29/01/2003 (21),190cm,Liverpool,Defender,17.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Andrei Radu,Romania,28/05/1997,188cm,0,Goalkeeper,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jesurun Rak-Sakyi,England,05/10/2002 (21),178cm,Crystal Palace,Midfielder,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Calvin Ramsay,Scotland,31/07/2003,177cm,0,Defender,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Aaron Ramsdale,England,14/05/1998 (26),190cm,Arsenal,Goalkeeper,153.0,0.0,1.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Jacob Ramsey,England,28/05/2001 (23),180cm,Aston Villa,Midfielder,107.0,13.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Marcus Rashford,England,31/10/1997 (26),180cm,Manchester United,Forward,272.0,83.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
David Raya,Spain,15/09/1995 (28),183cm,Arsenal,Goalkeeper,94.0,0.0,0.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
